"Dataset","Methods","ctd","out","mue","u_mue","mse","u_mse","rmsd","u_rmsd","skew","u_skew","kurt","u_kurt","kurtcs","u_kurtcs","q95hd","u_q95hd","gini","u_gini","lasym","u_lasym","pietra","u_pietra"
"HAI2018","hmGGA",0,TRUE,0.05092,0.0035,2.7805e-19,0.0056,0.068157,0.0049,0.68196,0.24,4.2736,0.6,1.0715,0.47,0.13732,0.014,0.45838,0.022,0.91648,0.045,0.33609,0.018
"NAR2019","G4MP2",0,TRUE,0.79155,0.033,-1.7823e-17,0.048,1.0567,0.046,-0.34753,0.22,4.4332,0.72,0.93653,0.26,2.2074,0.09,0.46039,0.012,0.88252,0.032,0.3422,0.01
"NAR2019","B3LYP",0,TRUE,2.562,0.12,1.0159e-17,0.17,3.6745,0.32,1.9095,0.82,15.445,6.5,0.92402,0.3,6.9301,0.56,0.46658,0.017,0.89761,0.029,0.33452,0.012
"NAR2019","M06-2X",0,TRUE,2.6979,0.1,-9.3974e-17,0.17,3.4561,0.2,1.242,0.42,7.1166,2.7,-0.20508,0.18,6.164,0.46,0.39548,0.014,0.85053,0.029,0.28314,0.01
"NAR2019","wB97X-D",0,TRUE,1.8682,0.087,3.5008e-17,0.13,2.654,0.25,2.13,0.93,17.66,7.7,0.53333,0.23,4.8642,0.31,0.44759,0.018,0.92098,0.036,0.31928,0.013
"PER2018","B3LYP",0,TRUE,0.95868,0.078,1.0953e-17,0.1,1.5103,0.12,1.614,0.3,7.2574,1.1,4.9254,0.96,3.7304,0.47,0.55994,0.018,0.98438,0.038,0.41643,0.017
"PER2018","B97-1",0,TRUE,0.69037,0.052,-1.9359e-18,0.069,1.0514,0.082,0.25805,0.39,6.6806,0.75,3.475,0.72,2.6933,0.31,0.52448,0.019,1.0429,0.039,0.39238,0.018
"PER2018","BH&HLYP",0,TRUE,2.6289,0.15,-2.2153e-17,0.23,3.4953,0.24,1.3889,0.25,5.6335,1.1,0.60202,0.48,7.1376,0.6,0.42748,0.02,1.0231,0.046,0.30323,0.017
"PER2018","BLYP",0,TRUE,1.4727,0.11,-4.5965e-17,0.14,2.2323,0.17,-1.2904,0.27,6.5931,0.87,3.4699,0.78,5.4169,0.64,0.53105,0.02,1.07,0.039,0.38845,0.02
"PER2018","CAM-B3LYP",0,TRUE,1.0513,0.074,-3.01e-17,0.1,1.5431,0.12,1.7781,0.26,6.611,1.1,5.1012,1.3,3.7034,0.39,0.48616,0.02,1.1303,0.038,0.35966,0.019
"PER2018","LC-ωPBE",0,TRUE,1.145,0.078,1.8854e-17,0.11,1.6697,0.14,1.7247,0.35,8.0118,1.8,2.8174,0.82,3.8691,0.45,0.4739,0.022,1.0526,0.04,0.34444,0.019
"PER2018","PBE",0,TRUE,1.8871,0.12,-1.0238e-16,0.17,2.6678,0.2,-1.335,0.23,6.041,0.86,1.9695,0.52,5.7154,0.65,0.48075,0.02,1.0184,0.04,0.34622,0.017
"PER2018","PBE0",0,TRUE,0.99075,0.068,-5.5621e-17,0.096,1.442,0.12,1.7744,0.21,7.1871,1,2.994,0.86,3.0876,0.48,0.49309,0.021,0.91575,0.038,0.36358,0.017
"PER2018","PW86PBE",0,TRUE,1.6681,0.12,3.9315e-17,0.16,2.4625,0.2,-1.4858,0.27,7.0637,1.1,2.6844,0.59,5.9467,0.75,0.50238,0.022,1.0525,0.042,0.36406,0.02
"SCH2018","LDA",0,TRUE,0.38985,0.02,-1.7029e-17,0.035,0.48557,0.024,0.14917,0.14,2.8664,0.22,0.13764,0.23,0.97468,0.066,0.40332,0.016,0.88081,0.041,0.29341,0.014
"SCH2018","PBE",0,TRUE,0.17241,0.0089,3.177e-18,0.016,0.21256,0.0094,-0.11044,0.12,2.5127,0.18,-0.089637,0.22,0.41594,0.015,0.40136,0.017,0.88265,0.048,0.29985,0.014
"SCH2018","RPBE",0,TRUE,0.15861,0.0071,1.8786e-19,0.013,0.18856,0.0076,0.10973,0.12,2.2494,0.16,-0.64345,0.2,0.3488,0.021,0.35976,0.018,0.80754,0.043,0.26003,0.015
"SCH2018","vdW-DF2",0,TRUE,0.20672,0.01,2.6309e-18,0.017,0.25419,0.011,-0.17486,0.13,2.6425,0.19,-0.059188,0.27,0.5115,0.038,0.39376,0.018,0.85718,0.04,0.29154,0.015
"SCH2018","BEEF-vdW",0,TRUE,0.14603,0.0079,-3.4025e-18,0.013,0.18237,0.0083,-0.16862,0.11,2.5156,0.17,-0.088302,0.27,0.34096,0.0098,0.4175,0.017,0.81164,0.039,0.31269,0.015
"SCH2018","mBEEF",0,TRUE,0.18769,0.011,4.4883e-19,0.018,0.24212,0.014,-0.99989,0.14,3.4797,0.46,0.23825,0.32,0.52794,0.038,0.43076,0.018,0.8764,0.043,0.30889,0.016
"SCH2018","mBEEF-vdW",0,TRUE,0.22424,0.012,1.6791e-19,0.021,0.2848,0.014,-0.55838,0.13,2.9858,0.33,0.0010874,0.29,0.57799,0.025,0.42761,0.019,0.84086,0.043,0.30976,0.016
"THA2015","M11",0,TRUE,0.024343,0.0021,-1.7067e-19,0.0031,0.033924,0.0026,-0.5055,0.22,4.0579,0.49,1.8047,0.46,0.077246,0.0057,0.49897,0.022,0.9249,0.049,0.37206,0.02
"THA2015","M06-2X",0,TRUE,0.024183,0.002,7.6396e-19,0.003,0.033224,0.0026,-0.58104,0.23,4.2259,0.52,1.5125,0.43,0.077505,0.0054,0.47354,0.022,0.96265,0.048,0.34783,0.02
"THA2015","ωB97",0,TRUE,0.026617,0.002,-6.3395e-19,0.0032,0.035207,0.0028,-0.77873,0.26,4.2407,0.66,0.86613,0.46,0.075521,0.0078,0.44273,0.024,0.85783,0.051,0.32175,0.02
"THA2015","LC-τHCTH",0,TRUE,0.025025,0.0019,1.7064e-19,0.003,0.033227,0.0025,-0.56998,0.25,3.9919,0.51,0.7235,0.44,0.072429,0.0074,0.45055,0.023,0.87063,0.051,0.32945,0.019
"THA2015","HISS",0,TRUE,0.023956,0.0019,-6.0535e-19,0.003,0.032549,0.0026,-0.58699,0.25,4.2237,0.5,1.4216,0.46,0.075957,0.0065,0.46397,0.022,0.91309,0.052,0.34112,0.02
"THA2015","LC-ωPBE",0,TRUE,0.025663,0.0021,-1.7839e-19,0.0031,0.034775,0.0028,-0.87477,0.25,4.3539,0.66,1.1671,0.54,0.076381,0.0079,0.46827,0.024,0.82798,0.05,0.34161,0.021
"THA2015","MP2",0,TRUE,0.025567,0.0021,5.0278e-19,0.0032,0.03513,0.0034,0.18564,0.61,6.0764,1.8,1.0802,0.64,0.075626,0.0073,0.45816,0.025,0.95143,0.051,0.33167,0.02
"WU2015","HF",0,TRUE,0.022253,0.0017,-1.1537e-18,0.0022,0.029539,0.0024,-0.86448,0.32,4.8087,1.2,0.45803,0.39,0.060175,0.0058,0.44706,0.023,0.88874,0.047,0.32675,0.018
"WU2015","MP2",0,TRUE,0.0038951,0.00026,1.2188e-19,0.00042,0.0049689,0.00032,0.070321,0.21,3.2793,0.37,0.25743,0.37,0.0099892,0.0011,0.42385,0.022,0.90213,0.05,0.30944,0.018
"WU2015","LSDA",0,TRUE,0.017093,0.0015,1.2347e-19,0.0021,0.024686,0.0026,0.087677,0.65,7.2348,1.2,1.4976,0.77,0.054658,0.0089,0.47781,0.027,1.0307,0.061,0.3403,0.023
"WU2015","PBE",0,TRUE,0.016449,0.0015,5.8949e-19,0.0021,0.024385,0.0026,-0.13657,0.64,7.1452,1.2,1.9302,0.84,0.05512,0.009,0.50782,0.026,0.91929,0.057,0.36507,0.023
"WU2015","HCTH",0,TRUE,0.016979,0.0015,-2.5871e-19,0.0021,0.024769,0.0026,-0.097653,0.62,6.9157,1.1,1.5534,0.8,0.055517,0.0088,0.49573,0.027,0.99633,0.06,0.35324,0.023
"WU2015","N12",0,TRUE,0.018272,0.0017,4.1531e-19,0.0022,0.026778,0.0026,-0.4796,0.52,6.1991,0.95,2.2683,0.86,0.062286,0.0094,0.51052,0.024,0.91082,0.051,0.37137,0.021
"WU2015","revTPSS",0,TRUE,0.016196,0.0015,1.015e-19,0.002,0.023922,0.0024,-0.42261,0.57,6.605,1,2.1019,0.92,0.056013,0.0087,0.51151,0.025,0.85674,0.054,0.36942,0.022
"WU2015","tHCTH",0,TRUE,0.017176,0.0016,2.1665e-19,0.0021,0.025305,0.0026,-0.2878,0.6,6.8233,1.1,1.8901,0.84,0.058168,0.0095,0.50567,0.026,0.96577,0.06,0.36166,0.022
"WU2015","M11-L",0,TRUE,0.022556,0.0018,-3.5349e-19,0.0025,0.030962,0.0029,0.014244,0.54,5.8344,1.1,0.98503,0.79,0.062898,0.01,0.45734,0.025,0.97327,0.05,0.33092,0.021
"WU2015","MN12-L",0,TRUE,0.02164,0.0017,1.2735e-19,0.0024,0.029612,0.0024,-0.53503,0.36,4.6697,0.63,1.1217,0.66,0.068149,0.0082,0.46935,0.023,0.84315,0.053,0.33765,0.02
"WU2015","PBE0",0,TRUE,0.014538,0.0012,5.6033e-20,0.0017,0.020568,0.0019,-0.43355,0.44,5.4399,0.78,2.0461,0.7,0.047084,0.0065,0.48078,0.02,1.0158,0.043,0.36015,0.019
"WU2015","mPW1PW",0,TRUE,0.014595,0.0012,-9.7765e-20,0.0017,0.020619,0.0018,-0.51941,0.42,5.3513,0.77,2.0578,0.7,0.047449,0.0064,0.48032,0.02,1.036,0.045,0.35971,0.019
"WU2015","B3LYP",0,TRUE,0.014578,0.0013,2.6755e-19,0.0017,0.020971,0.002,-0.48976,0.49,5.8065,0.88,1.9807,0.78,0.047918,0.0069,0.49614,0.022,0.96259,0.046,0.36372,0.02
"WU2015","B3PW91",0,TRUE,0.014686,0.0013,-4.5354e-19,0.0017,0.021086,0.002,-0.53443,0.46,5.7024,0.84,2.1846,0.74,0.049214,0.007,0.49132,0.021,0.99919,0.045,0.36569,0.02
"WU2015","B97-2",0,TRUE,0.015002,0.0013,-3.3414e-19,0.0017,0.02146,0.002,-0.53733,0.44,5.5486,0.81,2.3325,0.77,0.049728,0.007,0.49118,0.02,0.97787,0.044,0.36742,0.018
"WU2015","M06",0,TRUE,0.012793,0.0011,4.3877e-19,0.0014,0.01807,0.0018,0.26772,0.57,6.4159,1.2,1.1564,0.79,0.037957,0.0061,0.48503,0.026,0.87142,0.051,0.34887,0.02
"WU2015","M06-2X",0,TRUE,0.012609,0.00093,-2.6156e-19,0.0013,0.016733,0.0013,-0.35297,0.33,4.2735,0.58,0.61941,0.52,0.03603,0.0041,0.4442,0.022,0.90883,0.054,0.32088,0.018
"WU2015","M06-HF",0,TRUE,0.015065,0.001,-3.797e-21,0.0015,0.019466,0.0014,-0.6705,0.23,3.8174,0.52,0.6168,0.42,0.040886,0.0041,0.42122,0.021,0.89338,0.053,0.30065,0.018
"WU2015","SOGGA11X",0,TRUE,0.014573,0.0011,4.9313e-19,0.0016,0.019798,0.0015,-0.59271,0.29,4.2237,0.55,1.2502,0.56,0.045369,0.004,0.46911,0.021,0.92622,0.049,0.34404,0.018
"WU2015","tHCTHhyb",0,TRUE,0.015654,0.0014,-4.2962e-19,0.0019,0.022792,0.0022,-0.54379,0.49,5.9622,0.9,2.4526,0.83,0.053589,0.0077,0.50152,0.021,0.97171,0.044,0.3735,0.019
"WU2015","BMK",0,TRUE,0.015923,0.0012,2.946e-19,0.0017,0.021186,0.0015,-0.71809,0.23,3.8952,0.55,0.75688,0.46,0.047676,0.0038,0.45634,0.021,0.91487,0.045,0.33242,0.018
"WU2015","TPSSh",0,TRUE,0.015344,0.0014,1.5796e-20,0.0018,0.022476,0.0022,-0.43513,0.51,6.1188,0.91,2.4002,0.85,0.052472,0.0076,0.50805,0.022,0.95534,0.045,0.37621,0.02
"WU2015","LC-rTPSS",0,TRUE,0.013125,0.00082,2.0815e-19,0.0013,0.016375,0.00099,-0.088523,0.19,2.9985,0.34,0.086228,0.3,0.031835,0.0026,0.40028,0.019,0.93185,0.047,0.2935,0.015
"WU2015","LC-wPBE",0,TRUE,0.012844,0.00079,-4.4499e-19,0.0013,0.015892,0.00089,-0.059442,0.15,2.7062,0.24,0.077167,0.28,0.03078,0.0016,0.39603,0.017,0.98724,0.055,0.29607,0.014
"WU2015","LC-N12",0,TRUE,0.014216,0.00091,-3.7319e-19,0.0014,0.017906,0.0011,-0.2156,0.22,3.2168,0.49,0.10209,0.31,0.034719,0.0027,0.41032,0.02,0.95689,0.052,0.30068,0.016
"WU2015","LC-HCTH",0,TRUE,0.013014,0.00091,-7.4868e-19,0.0013,0.016887,0.0012,-0.34614,0.26,3.7577,0.68,0.44907,0.36,0.033921,0.0026,0.4354,0.021,0.92189,0.051,0.31917,0.017
"WU2015","LC-tHCTH",0,TRUE,0.013917,0.00099,-3.6639e-19,0.0014,0.01821,0.0013,-0.47767,0.27,3.9019,0.75,0.36951,0.35,0.036495,0.0026,0.44394,0.022,0.92485,0.053,0.32115,0.018
"WU2015","M11",0,TRUE,0.013283,0.00085,-1.0307e-19,0.0013,0.016638,0.0011,-0.02963,0.24,3.3079,0.39,0.099412,0.36,0.033802,0.0033,0.39806,0.022,0.90979,0.054,0.28254,0.018
"WU2015","CAM-B3LYP",0,TRUE,0.013731,0.00099,-2.2203e-19,0.0014,0.018014,0.0013,-0.31673,0.26,3.77,0.43,0.82807,0.43,0.039082,0.0035,0.43775,0.019,1.0345,0.047,0.32068,0.017
"WU2015","wB97XD",0,TRUE,0.014082,0.001,-4.0405e-19,0.0015,0.01833,0.0013,-0.25783,0.26,3.6915,0.43,0.73821,0.42,0.039306,0.0033,0.4311,0.019,0.99967,0.051,0.31391,0.017
"WU2015","wB97",0,TRUE,0.014329,0.00088,-1.5665e-19,0.0014,0.017694,0.00097,-0.02014,0.15,2.6058,0.23,-0.067835,0.29,0.033259,0.0017,0.39828,0.018,0.8925,0.051,0.30057,0.015
"WU2015","wB97X",0,TRUE,0.013755,9e-04,6.5975e-19,0.0014,0.017339,0.001,-0.10717,0.17,2.9059,0.26,0.27282,0.29,0.034122,0.0028,0.41491,0.02,0.95764,0.052,0.30522,0.016
"WU2015","N12-SX",0,TRUE,0.01599,0.0013,-3.0362e-19,0.0018,0.02242,0.0019,-0.66981,0.36,5.0437,0.72,2.0471,0.61,0.052162,0.0064,0.47767,0.021,1.05,0.046,0.35839,0.019
"WU2015","MN12-SX",0,TRUE,0.017437,0.0014,-1.8754e-19,0.0019,0.024062,0.0021,-0.44567,0.43,5.1498,0.76,1.273,0.72,0.054665,0.0074,0.46905,0.024,0.90759,0.048,0.33865,0.02
"WU2015","HSE06",0,TRUE,0.014551,0.0013,2.8516e-19,0.0017,0.020787,0.0019,-0.44764,0.46,5.6685,0.83,2.0874,0.73,0.047745,0.0068,0.48794,0.021,1.012,0.044,0.364,0.019
"WU2015","HISS",0,TRUE,0.014761,0.0012,2.1703e-19,0.0016,0.020231,0.0016,-0.61463,0.26,4.206,0.56,1.3569,0.5,0.046498,0.0041,0.47979,0.021,1.003,0.049,0.35286,0.018
"ZAS2019","HF",0,TRUE,2.3646,0.025,-3.562e-17,0.041,3.111,0.04,-0.69783,0.075,5.1219,0.29,0.32367,0.058,6.0316,0.1,0.43746,0.0038,0.87531,0.0076,0.31593,0.003
"ZAS2019","MP2",0,TRUE,1.3049,0.013,1.8818e-17,0.021,1.6597,0.016,-0.077119,0.035,3.3327,0.062,0.11869,0.064,3.3167,0.051,0.42351,0.0035,0.86216,0.0073,0.30715,0.0029
"ZAS2019","SLATM_L2",0,TRUE,1.2369,0.025,4.4293e-18,0.03,2.354,0.075,0.23762,0.52,26.653,3,4.3401,0.24,4.5892,0.14,0.60467,0.0054,1.0067,0.0076,0.44755,0.0048
"ZHA2018","PBE",0,TRUE,0.11407,0.0057,1.5811e-18,0.01,0.14083,0.007,-0.40738,0.18,3.1115,0.42,-0.34368,0.25,0.25862,0.026,0.38948,0.02,0.80131,0.044,0.28046,0.016
"ZHA2018","SCAN",0,TRUE,0.095363,0.0064,3.9811e-18,0.0098,0.13133,0.0086,-0.35242,0.28,4.2795,0.82,1.2931,0.53,0.2709,0.014,0.49692,0.019,0.87188,0.039,0.37745,0.017
